title,address,date,description,price,phone,link
4 bed end terrace house for sale,"Mount Cameron Drive North, East Kilbride, Glasgow G74",16th Jun 2020,Rarely available to the market is this extended four bedroom end terraced villa situated within this much sought after and popular residential locale. Offering generously proportioned family accommodation within this admired locale.,"£185,000",0141 433 0314 **,https://www.zoopla.co.uk//for-sale/details/55209146?search_identifier=fe6a8bd84b5c92957b93bf538455137d
3 bed terraced house for sale,"77 Damshot Road, Old Pollok, Glasgow G53",16th Jun 2020,"Rarely available spacious 3bedroom mid-terrace family home in the highly popular locale of Old Pollok on the Southside of Glasgow, viewing is highly recommended to appreciate the size and location of the property on offer.","£127,500",0141 433 6644 **,https://www.zoopla.co.uk//for-sale/details/54407013?search_identifier=fe6a8bd84b5c92957b93bf538455137d
2 bed terraced house for sale,"Moray Drive, Clarkston, Glasgow G76",16th Jun 2020,A stylishly presented mid terraced villa enjoying a number of upgraded features whilst affording an incredibly attractive outlook towards the 'Netherton Braes',"£155,000",0141 433 0318 **,https://www.zoopla.co.uk//for-sale/details/55204917?search_identifier=fe6a8bd84b5c92957b93bf538455137d
3 bed semi-detached house for sale,"Allan Place, Gardenhall, East Kilbride G75",16th Jun 2020,"* Home Report Available Online - Please Call If You Wish To View * Beautifully Presented, Spacious & Modern, Three Bedroom Semi Detached Villa * True Walk In Condition Boasting Modern & Neutral Decor Throughout * Spacious Lounge & Fabulous Open Plan ...","£155,000",01355 587157 **,https://www.zoopla.co.uk//for-sale/details/55204763?search_identifier=fe6a8bd84b5c92957b93bf538455137d
2 bed flat for sale,"240 Darnley Street, Glasgow G41",15th Jun 2020,A spacious & well presented ground floor tenement flat situated in a mature & sought after address within Pollokshields. This bright property has so much internal appeal & will excite the local market with its charming character! A real talking point ...,"£190,000",024 7511 8874 **,https://www.zoopla.co.uk//for-sale/details/54373873?search_identifier=fe6a8bd84b5c92957b93bf538455137d
4 bed semi-detached house for sale,"Anniesdale Avenue, Stepps G33",15th Jun 2020,"Most impressive traditional semi-detached villa with large rear extension. Situated in a leafy pocket of Stepps, close to all village amenities. The property has been comprehensively upgraded and modernised to a fine standard. The house comprises ...","£249,000",0141 433 1062 **,https://www.zoopla.co.uk//for-sale/details/55200879?search_identifier=fe6a8bd84b5c92957b93bf538455137d
2 bed semi-detached house for sale,"Darnaway Avenue, Glasgow G33",15th Jun 2020,"A desired semi detached villa situated within a sought after address of Garthamloch, Glasgow's East End. The subjects are in a neutral & enjoys great size living accommodation formed over 2 levels. Early viewing comes highly advised to avoid ...","£120,000",024 7511 8874 **,https://www.zoopla.co.uk//for-sale/details/55200780?search_identifier=fe6a8bd84b5c92957b93bf538455137d
2 bed flat for sale,"1/1, 9, Western Avenue, Rutherglen, Glasgow G73",15th Jun 2020,"An absolutely stunning first floor flat, refurbished internally and externally, with 2 bedrooms and a box room/study, sitting in an excellent location close to Main Street and a host of amenities. EPC -C.","£68,000",0141 376 9384 **,https://www.zoopla.co.uk//for-sale/details/55194795?search_identifier=fe6a8bd84b5c92957b93bf538455137d
1 bed flat for sale,"Harley Street, Glasgow G51",15th Jun 2020,Sale by online auction - 9th July 2020 at 9.00AM. Online Property Auctions Scotland are pleased to present to market this large one bedroom flat in Glasgow's Southside. Currently tenanted. Ideal for Buy-to-Let investor - current rental income of £400pcm,"£50,000",0141 376 8622 **,https://www.zoopla.co.uk//for-sale/details/55194263?search_identifier=fe6a8bd84b5c92957b93bf538455137d
1 bed flat for sale,"Yorkhill Street, Flat 0/1, Yorkhill, Glasgow G3",15th Jun 2020,"HD Video Available. Minutes walk from amenities in Yorkhill and just around the corner from Finnieston's fantastic collection of restaurants, bars and boutiques, this attractive one bedroom, ground floor apartment enjoys an extremely convenient ...","£105,000",0141 376 9403 **,https://www.zoopla.co.uk//for-sale/details/55194010?search_identifier=fe6a8bd84b5c92957b93bf538455137d
2 bed terraced house for sale,"Strathclyde Path, Uddingston, Glasgow G71",15th Jun 2020,Instantly appealing two bedroom end terrace home tucked away in a traffic free location with a private and pleasant outlook. Strathclyde Path is perfectly positioned to take advantage of all the amenities that Uddingston has to offer. It would suit a ...,"£115,000",01698 209042 **,https://www.zoopla.co.uk//for-sale/details/55193791?search_identifier=fe6a8bd84b5c92957b93bf538455137d
2 bed flat for sale,"Great George Street, Glasgow G12",15th Jun 2020,Purplebricks Plc are pleased to market this fabulous ground floor flat located within this handsome sandstone tenement. This property has been completely refurbished throughout and is offered to the market in walk-in condition. Improvements include ...,"£190,000",024 7511 8874 **,https://www.zoopla.co.uk//for-sale/details/55190349?search_identifier=fe6a8bd84b5c92957b93bf538455137d
5 bed detached house for sale,"Blackhill Gardens, Glasgow G23",15th Jun 2020,***virtual viewing tour available*** This stunning modernised 4/5 bed villa sits in Summerston within a private development to the North of Glasgow and sits in large astroturfed landscaped gardens with beautiful open outlooks over the countryside to ...,"£280,000",01322 584475 **,https://www.zoopla.co.uk//for-sale/details/55185671?search_identifier=fe6a8bd84b5c92957b93bf538455137d
3 bed end terrace house for sale,"Dormanside Road, Glasgow G53",15th Jun 2020,"Well presented modern end terrace villa offering fabulous family accommodation over two levels. The accommodation comprises a welcoming reception hallway, bright expansive lounge with dining area, fully fitted kitchen. Upstairs is three bedrooms and ...","£130,000",024 7511 8874 **,https://www.zoopla.co.uk//for-sale/details/55185208?search_identifier=fe6a8bd84b5c92957b93bf538455137d
2 bed terraced house for sale,"Hillpark Drive, Glasgow G43",15th Jun 2020,"Rarely available mid terraced style property formed over four levels set within convenient locale. Description The spacious fully modernised family accommodation, which is formed over four levels extends to rear entrance in turn allowing access to the ...","£90,000",024 7511 8874 **,https://www.zoopla.co.uk//for-sale/details/55184997?search_identifier=fe6a8bd84b5c92957b93bf538455137d
3 bed flat for sale,"27 St. Mungo Avenue, Glasgow G4",15th Jun 2020,A fabulous opportunity to purchase this substantial three bed flat in the extremely popular and convenient Townhead district of the city centre. The property is in need of internal modernisation which is spacious and bright. The property is suberbly ...,"£140,000",024 7511 8874 **,https://www.zoopla.co.uk//for-sale/details/55183562?search_identifier=fe6a8bd84b5c92957b93bf538455137d
4 bed detached house for sale,"""Rothes"" at Kingsgate Retail Park, Glasgow Road, East Kilbride, Glasgow G74",13th Jun 2020,"The Rothes is a bright detached family home, designed for modern living. The open-plan kitchen and dining area features French doors leading to the back garden and a separate utility room. The lounge to the front of the home is perfect for relaxing ...","£308,995",0141 376 7874 **,https://www.zoopla.co.uk//new-homes/details/53130462?search_identifier=fe6a8bd84b5c92957b93bf538455137d
4 bed detached house for sale,"""Dunbar"" at Auchinleck Road, Glasgow G33",13th Jun 2020,"The Dunbar is a spacious four bedroom home. With a large lounge at the front and an open-plan kitchen/dining room with French doors leading to the back garden, this is the perfect home for growing families. There are four double rooms upstairs with ...","£295,995",0141 376 8224 **,https://www.zoopla.co.uk//new-homes/details/54328278?search_identifier=fe6a8bd84b5c92957b93bf538455137d
4 bed detached house for sale,"""Glenbuchat"" at Mavor Avenue, East Kilbride, Glasgow G74",13th Jun 2020,"This 4 bed home has a spacious living room to the front with a kitchen/dining room to the back with access to the back garden. Downstairs also benefits from a separate utility and WC, great for additional space. Upstairs there are two double bedrooms ...","£252,995",0141 376 7414 **,https://www.zoopla.co.uk//new-homes/details/54180374?search_identifier=fe6a8bd84b5c92957b93bf538455137d
4 bed detached house for sale,"""Brora"" at Malletsheugh Road, Newton Mearns, Glasgow G77",13th Jun 2020,"Opening out into the garden through french doors, the open-plan kitchen/dining room is flooded with natural light and features a dining space that's perfect for entertaining. A spacious lounge and utility room are also found on the ground floor. ...","£380,995",0141 376 8863 **,https://www.zoopla.co.uk//new-homes/details/53982488?search_identifier=fe6a8bd84b5c92957b93bf538455137d
4 bed detached house for sale,"""Ballater"" at Malletsheugh Road, Newton Mearns, Glasgow G77",13th Jun 2020,"This detached home has large windows and a glazed walk-in bay in the kitchen. Open-plan kitchen is a flexible space with dining and family areas leading direct into the garden. A separate study, utility and spacious lounge provide room to work and ...","£431,995",0141 376 8863 **,https://www.zoopla.co.uk//new-homes/details/51547699?search_identifier=fe6a8bd84b5c92957b93bf538455137d
2 bed terraced house for sale,"Spencer Gardens, Glasgow G13",13th Jun 2020,"A unique opportunity to purchase a superb modern two bedroom terraced home within the Sanctuary Homes Development in Anniesland. The property is immaculate throughout and offers exceptionally spacious accommodation comprising reception hallway, large ...","£175,000",024 7511 8874 **,https://www.zoopla.co.uk//for-sale/details/55175755?search_identifier=fe6a8bd84b5c92957b93bf538455137d
4 bed detached house for sale,"""Fletcher"" at Blantyre Mill Road, Bothwell, Glasgow G71",12th Jun 2020,Elegant detached home with open-plan kitchen/dining featuring french doors to the garden. Beautiful bay-window to the lounge. Two en-suite shower rooms. Garage.,"£399,000",0141 376 8305 **,https://www.zoopla.co.uk//new-homes/details/54557176?search_identifier=fe6a8bd84b5c92957b93bf538455137d
5 bed detached house for sale,"""Kinnaird"" at Rosehall Way, Uddingston, Glasgow G71",12th Jun 2020,Stunning family home with open-plan kitchen/dining area with french doors leading to the garden. Double doors lead to the lounge with feature bay window. Double garage.,"£320,000",0141 376 8002 **,https://www.zoopla.co.uk//new-homes/details/55172594?search_identifier=fe6a8bd84b5c92957b93bf538455137d
4 bed detached house for sale,"""Glenmuir"" at Red Deer Road, Cambuslang, Glasgow G72",12th Jun 2020,Modern detached home boasts an open-plan kitchen/dining with laundry and french doors leading to garden. Master bedroom with en-suite. Garage.,"£277,000",0141 376 8353 **,https://www.zoopla.co.uk//new-homes/details/55172599?search_identifier=4c11397dc30b96a659713c25700503f3
3 bed semi-detached house for sale,"Mcbride Path, Stepps G33",12th Jun 2020,"A modern Miller Homes built semi-detached villa, occupying a fine position with a large sunny, south facing rear garden offering a high degree of privacy. The accommodation comprises reception hallway, lounge with front facing window, dining size ...","£179,000",0141 433 1062 **,https://www.zoopla.co.uk//for-sale/details/55172194?search_identifier=4c11397dc30b96a659713c25700503f3
2 bed flat for sale,"Alexandra Park Street, Glasgow G31",12th Jun 2020,"**part exchange available** Excellent two-bed garden apartment - Beautifully upgraded, Walk-in condition, Very popular area.","£110,000",0131 268 8955 **,https://www.zoopla.co.uk//for-sale/details/55171466?search_identifier=4c11397dc30b96a659713c25700503f3
2 bed flat for sale,"250 Ardencraig Road, Glasgow G45",12th Jun 2020,A well main door ground floor flat located in a popular & mature residential address. The subjects are fantastically styled throughout & enjoy spacious accommodation on the level. This loved home will sure delight all who chooses to view. A white Pvc ...,"£65,000",024 7511 8874 **,https://www.zoopla.co.uk//for-sale/details/55168938?search_identifier=4c11397dc30b96a659713c25700503f3
1 bed flat for sale,"Ferry Road, Glasgow G3",12th Jun 2020,New. One bedroom ground floor flat offering super potential for refurbishment and development.,"£80,000",0141 376 7746 **,https://www.zoopla.co.uk//for-sale/details/55168177?search_identifier=4c11397dc30b96a659713c25700503f3
2 bed flat for sale,"Lennox Court, Sutherland Avenue, Bearsden G61",12th Jun 2020,"Super, fully refurbished two bedroom apartment within a charming development.","£139,000",0141 376 7746 **,https://www.zoopla.co.uk//for-sale/details/55168175?search_identifier=4c11397dc30b96a659713c25700503f3
